name,channel,section,frame,EndNodes_1,EndNodes_2,node_Idx_1,node_Idx_2,Name,Type,Weight,Original,Original_cv,Intensity,Intensity_cv,Gradient,Gradient_cv,Width_initial,Width_initial_cv,Width_intact,Length,Number,Midpoint,Tortuosity,Distance,Width,Width_cv,Area,Volume,Resistance_2,Resistance_4,Resistance_2ave,Resistance_4ave,Or_ij,Or_ji,Region,Route_factor,Accessibility,Accessibility_ratio,Betweenness,cord_Rank,cord_Disconnected,cord_meanDisconnect,spatial_Disconnected,spatial_meanDisconnect,Ai,Aj
DF56(6)_t09,1,1,1,379,405,12880485,13253784,2124,E,11.93689728,0.546936274,0.187918946,0.567034364,0.152816817,81.25,0.147228375,2.768088579,0.187590167,1,32.24264145,32,13061112,1.035248876,4049.728027,2.768088579,0.187590167,6.017967701,194.0351715,11.93689728,1.968297362,42.86183548,22.37539864,-11.30993247,180,318.5353191,1.094112873,0.001699374,6.882004261,10554,18,2,3,10,11,0,0
DF56(6)_t09,1,1,1,381,431,12902600,13552819,139,E,186.9321136,0.339420587,0.285626948,0.234416172,0.341404349,35.37313461,0.312672764,1.223248482,0.356987834,1,81.32589722,67,13251795,1.115309834,3640.414063,1.174268484,0.288713813,1.082990646,88.07518768,186.9321136,241.148468,600.7504883,1742.686768,-38.41805534,131.4964684,464.9015049,1.343322039,0.00178316,6.491442204,5278,8,3,4,4,5,0,0
DF56(6)_t09,1,1,1,382,384,12913585,12925654,2125,E,336.9461365,0.322549045,0.405668497,0.229271725,0.923552632,34.6428566,0.843273818,1.226764798,0.907082081,1,27.41421318,28,12925640,1.014645576,3865.267334,1.132098913,0.894428015,1.006603956,27.5952549,336.9461365,4600.039063,217.8748627,679.9835205,85.23635831,-90,94.22560366,1.264119029,0.002100496,8.118977547,0,19,1,2,1,2,0,0
DF56(6)_t09,1,1,1,382,400,12913585,13130340,2126,E,2.470290899,0.678844273,0.120406769,0.878844202,0.060817864,124.2631607,0.059369639,4.46064043,0.058228839,1,19.24264145,19,13021961,1.067389727,3862.426758,4.46064043,0.058228839,15.62731266,300.7107849,2.470290899,0.126295984,9.850774765,1.980322361,-12.52880771,-173.6598083,314.72352,1.262843132,0.002189006,8.4548769,10554,17,1,2,1,2,0,0
DF56(6)_t09,1,1,1,383,395,12915863,13072465,140,E,52.76335144,0.3605946,0.410853654,0.433017105,0.315058976,62.79032135,0.299273312,2.128026724,0.304366022,1,68.45584106,62,12964059,1.190761566,3800.824707,2.128026724,0.304366022,3.556673765,243.4750977,52.76335144,28.96251869,153.9772186,136.0073242,81.86989765,-107.8188889,848.7548472,1.145047545,0.001411377,5.364397049,5278,18,3,4,2,3,0,0
DF56(6)_t09,1,1,1,384,396,13082210,12925654,143,E,52.26486206,0.328186303,0.16515404,0.211519629,0.25577721,32.1875,0.231720269,1.083627462,0.277838618,1,18.31370735,16,13021993,1.116606355,3853.12085,1.083627582,0.277838618,0.922252774,16.88986778,52.26486206,81.19551086,158.8606262,541.1481323,20.55604522,-125.5376778,83.31626917,1.27056551,0.001922244,7.406638622,5278,11,1,2,1,2,0,0
DF56(6)_t09,1,1,1,385,395,12927961,13072465,141,E,22.26334572,0.323378593,0.598728597,0.324886858,0.603283823,47.84615326,0.565651774,1.764464498,0.578990459,1,12,13,13000213,1,3806.085693,1.447415233,0.500144184,1.645417571,19.74501038,22.26334572,33.10545349,58.343853,111.3957901,0,180,110.0764786,1.135460854,0.001442423,5.48998642,5278,7,3,4,2,3,0,0
DF56(6)_t09,1,1,1,386,409,12929992,13279192,2127,E,5.093306541,0.628758311,0.22123608,0.821628094,0.182911545,116.8484879,0.182627052,4.30215168,0.168055847,1,38.21319962,33,13086524,1.11956799,4778.724121,4.199902534,0.171758622,13.85378075,529.3972778,5.093306541,0.346410841,22.06658173,5.003992558,-49.76364169,162.897271,721.8788559,1.102802515,0.002144473,10.2478447,47430,17,2,3,8,9,0,0
DF56(6)_t09,1,1,1,387,477,12942259,14351106,142,E,39.18257523,0.52282089,0.185106292,0.672763348,0.166427299,95.83193207,0.160995632,3.162122488,0.160468549,1,145.3380737,119,13640657,1.077969193,4877.831543,3.162122488,0.160468549,7.853210926,1141.370605,39.18257523,4.60955143,148.0546722,59.22768021,-33.23171107,153.82471,2150.880938,1.103553891,0.002024156,9.873492241,5278,1,1,2,8,9,0,0
DF56(6)_t09,1,1,1,388,427,12975030,13492794,2128,E,23.57465553,0.577073991,0.202693999,0.56070888,0.241307557,80.42308044,0.232367098,2.880505562,0.231642067,1,65.08325195,52,13191761,1.082767606,3634.38501,2.880505562,0.231642067,6.516694069,424.127655,23.57465553,3.936951637,79.89726257,38.51717758,-54.24611275,145.7842979,767.4824613,1.374226093,0.001916783,6.966326714,73710,16,2,3,4,5,0,0
DF56(6)_t09,1,1,1,389,411,13000324,13301376,2129,E,2.342213869,0.779487193,0.21498774,1,0,161.4230804,0.077179074,5.379969597,0.019225147,1,26.65685272,26,13144828,1.06287837,3827.04541,5.379969597,0.019225147,22.73262215,605.9801636,2.342213869,0.080922864,9.381004333,1.29643178,0,-171.2538377,508.6423306,1.127370596,0.001623523,6.213297367,41499,8,3,4,2,3,0,0
DF56(6)_t09,1,1,1,390,391,13033706,13045725,2131,E,8.519454002,0.522222281,0.21308516,0.518790841,0.16159384,74.625,0.154100686,2.698774576,0.142808169,1,23.41421318,24,13045737,1.017048478,3972.56958,2.672889948,0.139223143,5.611151695,131.3807068,8.519454002,1.359670043,33.38240051,18.69025993,-84.28940686,90,195.2900233,1.303826809,0.002025373,8.045933723,10554,13,1,2,1,2,0,0
DF56(6)_t09,1,1,1,390,392,13033706,13057791,2130,E,0.529859066,0.65882355,0.134555399,0.631372511,0.050840702,90,0.05091751,3.404836655,0.028508509,1,2.414213657,3,13045749,1.079669118,3967.6875,3.404836655,0.028508509,9.105051994,21.98154068,0.529859066,0.045698151,2.121207952,0.731898189,45,180,9.451881897,1.302285314,0.002044105,8.110368729,21100,11,1,2,1,2,0,0
DF56(6)_t09,1,1,1,391,412,13045725,13310649,2132,E,532.1065674,0.282352954,0.427797437,0.182779208,1.050046325,28.26086998,0.937234998,0.973913014,1.040162086,1,22,23,13178187,1,3966.967773,0.872067809,1.041646242,0.597297072,13.14053535,532.1065674,12761.32813,294.6607361,1549.821655,0,180,53.06334791,1.30899775,0.001934131,7.672636032,0,2,1,2,1,2,0,0
DF56(6)_t09,1,1,1,392,408,13057791,13274576,2133,E,6.664062023,0.603415608,0.127184123,0.737381458,0.117808096,104.7419357,0.114141323,3.836053133,0.136490896,1,37.04162979,31,13118016,1.085243344,3954.690918,3.836053133,0.136490896,11.55737209,428.1039124,6.664062023,0.489027411,25.64017487,6.969661713,71.56505118,-132.8789036,555.7206365,1.30225873,0.002059245,8.143679619,26370,1,1,2,1,2,0,0
DF56(6)_t09,1,1,1,392,417,13057791,13370878,2134,E,247.9949188,0.314807296,0.545158684,0.227856696,0.817789972,34.41379166,0.746214211,1.231223941,0.827804029,1,29.24263954,29,13202291,1.104479313,3957.015869,1.151078582,0.816853225,1.040638328,30.4310112,247.9949188,1826.372559,224.8054047,678.6670532,-15.2551187,175.9143832,81.33275381,1.306808114,0.002033082,8.04493618,0,11,1,2,1,2,0,0
DF56(6)_t09,1,1,1,393,420,13061344,13386485,2135,E,181.5272217,0.41988799,0.338397592,0.282072842,0.807844937,41.9642868,0.748565018,1.537058949,0.798910737,1,29.89949226,28,13217892,1.071948767,4145.78418,1.208643794,0.771663785,1.147325277,34.30444336,181.5272217,834.2967529,208.481369,570.8613281,9.462322208,-155.5560452,121.0806769,1.117873669,0.001643384,6.813114166,0,19,2,3,10,11,0,0
DF56(6)_t09,1,1,1,393,429,13061344,13494831,2136,E,18.25611687,0.560954869,0.199753657,0.559335053,0.22741884,80.17391205,0.218539491,2.81342721,0.208491474,1,51.62741852,46,13217870,1.177922606,4134.345703,2.727733612,0.183368683,5.843779087,301.6992188,18.25611687,3.220038891,70.67675781,37.99554825,-56.97613244,165.9637565,555.2463176,1.11659646,0.001648913,6.817178249,10554,16,2,3,10,11,0,0
DF56(6)_t09,1,1,1,394,418,13071092,13372126,2137,E,8.82467556,0.527903438,0.222570509,0.573906541,0.181044683,82.19230652,0.174454436,3.098053932,0.177968949,1,31.6274128,26,13215584,1.065554619,3646.80957,3.098053932,0.177968949,7.538203239,238.4138641,8.82467556,1.063826442,33.56493378,13.98839474,-45,162.897271,451.1980009,1.32084012,0.00217299,7.924479961,152216,13,3,4,4,5,0,0
DF56(6)_t09,1,1,1,395,430,13072465,13506021,2138,E,25.78821564,0.492418349,0.450315952,0.575163484,0.338693827,86.31666565,0.433582604,2.978385687,0.343789011,1,67.6984787,60,13421698,1.190812111,3782.356934,2.840405941,0.298121095,6.336518764,428.9726868,25.78821564,5.294234276,85.4708786,42.37574768,27.34987578,-105.0684882,960.8665851,1.129914045,0.001494205,5.651618481,15828,18,3,4,2,3,0,0
DF56(6)_t09,1,1,1,398,404,13205395,13097008,146,E,10.89395142,0.523378551,0.550160527,0.481447965,0.504795194,69.46154022,0.484144032,2.492126703,0.471583992,1,14.48528099,13,13133140,1.138071179,3951.002197,2.394869089,0.489208549,4.504570961,65.24997711,10.89395142,5.823029041,25.72547913,17.94154739,68.19859051,-153.4349488,215.530504,1.096533656,0.001728774,6.830388546,5278,20,2,3,1,2,0,0
DF56(6)_t09,1,1,1,398,444,13097008,13807450,2139,E,10.10248947,0.7724545,0.245607883,0.911599338,0.133566022,147.1927643,0.232581377,4.987875938,0.145799309,1,94.01219177,83,13313727,1.360211849,3921.114014,4.987875938,0.145799309,19.53984642,1836.983765,10.10248947,0.473968714,38.49045181,6.188447952,-64.05770451,-178.602819,2223.710448,1.091555119,0.001760729,6.904019833,47430,3,2,3,1,2,0,0
DF56(6)_t09,1,1,1,399,470,13107052,14142690,2140,E,7.857833862,0.999459088,0.005047967,1,0,202.0689697,0.048032608,5.599998951,1.71286E-07,1,96.76955414,87,13624871,1.077080488,3628.437256,5.599998951,1.71286E-07,24.63007736,2383.44165,7.857833862,0.250568688,31.43134308,4.009101391,16.82140989,-163.1785901,3131.996628,1.308995485,0.00230134,8.350266457,414334,7,4,5,7,8,0,0
DF56(6)_t09,1,1,1,400,402,13142371,13130340,145,E,7.144974709,0.457516402,0.44248575,0.46405232,0.507340908,67,0.484139562,2.53120923,0.485063285,1,11.41421318,12,13142376,1.033394337,3854.856201,2.162588358,0.447510809,3.673141003,41.92601395,7.144974709,2.873149395,24.8598423,21.26231766,-90,90,162.5447719,1.264121532,0.002177864,8.39535141,5278,16,1,2,1,2,0,0
DF56(6)_t09,1,1,1,400,500,13130340,14647734,2141,E,20.74277306,0.756668091,0.1955176,0.907579005,0.159996569,137.4680786,0.20611231,4.887130737,0.167615935,1,176.4508057,141,13973331,1.088456273,3775.105469,4.885260105,0.169324353,18.74412918,3307.416748,20.74277306,1.416005135,75.30925751,12.62213898,36.07601156,-136.1017061,4218.273128,1.265188456,0.002246072,8.479158401,21100,12,1,2,1,2,0,0
DF56(6)_t09,1,1,1,401,439,13135166,13701101,2142,E,5.322199821,0.92679733,0.140443012,1,0,192.7058868,0.138937578,5.573840618,0.011708312,1,64.91168213,51,13400066,1.062841296,5062.740723,5.573840618,0.011708312,24.4005146,1583.878418,5.322199821,0.171459913,21.28207016,2.740089417,-47.48955292,149.0362435,1889.669213,1.084811807,0.002101912,10.64143467,68458,12,2,3,1,2,0,0
DF56(6)_t09,1,1,1,403,459,13202770,14021646,2143,E,6.194397926,1,0,1,0,214.0869598,0.049612928,5.599998951,1.71547E-07,1,76.28427124,69,13612210,1.076242566,3757.997559,5.599998951,1.71547E-07,24.63007736,1878.887451,6.194397926,0.197525442,24.77759933,3.160409212,19.44003483,-166.7594801,2544.686353,1.240540028,0.002317576,8.709444046,467010,16,1,2,1,2,0,0
DF56(6)_t09,1,1,1,405,492,13253784,14518135,2144,E,19.54686928,0.744996607,0.277098775,0.846822143,0.200766295,124.2758636,0.226214454,4.454513073,0.186060518,1,135.2964478,116,13928109,1.123343468,3973.604004,4.437171459,0.187488556,15.46330357,2092.130127,19.54686928,1.38777256,69.99613953,14.2207222,-25.74070836,145.1755108,2862.195419,1.093597054,0.001746085,6.938248634,36904,7,2,3,10,11,0,0
DF56(6)_t09,1,1,1,406,476,13260802,14332596,147,E,9.35781765,0.940195978,0.115845926,0.995439053,0.015521261,184.3260803,0.124430038,5.558046818,0.023121689,1,113.3675232,92,13778638,1.078127265,4827.746094,5.558046818,0.023121689,24.26242828,2750.571289,9.35781765,0.304102272,37.38043594,4.840162754,34.90249562,-150.524111,5939.076192,1.296128273,0.001529885,7.385896206,5278,6,2,3,3,4,1,1
DF56(6)_t09,1,1,1,407,423,13263330,13419762,148,E,164.8038483,0.396313071,0.332274675,0.352103263,0.43847084,51.92307663,0.439485461,1.854935527,0.446621746,1,133.8111725,117,13154894,1.166224003,3718.110596,1.760450721,0.337626487,2.434095621,325.709198,164.8038483,236.2810974,439.7893677,567.6190796,-98.82037955,112.543061,1385.071529,1.293298244,0.00181736,6.757143974,5278,18,1,2,7,8,0,0
DF56(6)_t09,1,1,1,408,417,13274576,13370878,2146,E,12.49885368,0.535294175,0.337266952,0.652723312,0.278700083,93.08333588,0.269726634,3.277723074,0.26172328,1,43.69848633,36,13394979,1.251084089,3937.651855,3.222274303,0.248973489,8.154829979,356.3537292,12.49885368,1.929684997,42.86881256,16.51491928,-60.64224646,83.29016319,698.6113583,1.306719542,0.002046948,8.060170174,15828,19,1,2,1,2,0,0
DF56(6)_t09,1,1,1,408,432,13274576,13563721,2145,E,19.29561043,0.59954536,0.23519133,0.874992907,0.105241269,125.5942001,0.124831937,4.599571228,0.096668504,1,155.2254028,138,13551610,1.116036534,3894.2229,4.599571228,0.096668504,16.61592674,2579.213867,19.29561043,0.972116828,74.73571777,14.13036919,71.31264849,-90.83031549,3441.140433,1.294487476,0.002115798,8.23938942,47430,11,1,2,1,2,0,0
DF56(6)_t09,1,1,1,409,416,13279192,13363480,2148,E,0.807335973,0.96960783,0.046202868,0.983823538,0.043374863,163.125,0.136426747,5.452450752,0.047181852,1,9.485280991,8,13315315,1.028823137,4758.301758,5.452450752,0.047181852,23.34927368,221.4744263,0.807335973,0.027114643,3.249876261,0.437263548,-45,143.1301024,159.8540902,1.102771044,0.002158127,10.26902008,68458,3,2,3,8,9,0,0
DF56(6)_t09,1,1,1,409,419,13279192,13375571,2147,E,5.5031147,0.697058856,0.26317358,0.895989358,0.119052507,128.2727203,0.129245922,4.731613636,0.117005825,1,46.31371689,44,13303297,1.058893204,4774.897949,4.731613636,0.117005825,17.58362579,814.3630371,5.5031147,0.277504623,21.07129288,3.764719486,84.55966797,-105.2551187,939.6429707,1.105014801,0.002143531,10.2351408,15828,1,1,2,8,9,0,0
DF56(6)_t09,1,1,1,410,443,13291507,13797296,149,E,119.4224625,0.35641712,0.692221105,0.511497319,0.577936649,73.61363983,0.554519594,2.576337099,0.537622154,1,52.94113159,44,13532364,1.083141327,4938.712891,2.50967288,0.550917208,4.946797371,261.8890381,119.4224625,485.8855286,85.61682129,54.37319183,40.36453657,-158.1985905,626.7649824,1.114748955,0.001831275,9.044142723,5278,3,2,3,8,9,0,0
DF56(6)_t09,1,1,1,411,422,13301376,13409759,2149,E,1.21510303,0.694902062,0.149493471,0.944313705,0.051639196,136.1000061,0.084235393,4.803098202,0.049716651,1,11.07106781,10,13349548,1.075317144,3812.454346,4.803098202,0.049716651,18.11894035,200.5960236,1.21510303,0.052738592,4.888174534,0.847546875,45,-168.6900675,167.7019118,1.12688005,0.001628225,6.207533836,54380,8,3,4,2,3,0,0
DF56(6)_t09,1,1,1,412,414,13346770,13310649,151,E,43.55918884,0.220261455,0.493071139,0.130065367,0.278575122,21,0.237140954,0.630000055,0.246343464,1,6.242640972,6,13334730,1.070604086,3956.359375,0.630000055,0.246343464,0.311724573,1.945984602,43.55918884,138.3243408,160.2091522,1614.604248,-56.30993247,116.5650512,107.9894755,1.313477397,0.00179263,7.092289448,5278,3,1,2,1,2,0,0
DF56(6)_t09,1,1,1,412,417,13310649,13370878,2150,E,41.27840805,0.279215693,0.259920388,0.240392163,0.201408163,36.20000076,0.184679881,1.197137237,0.244983405,1,21.0710659,20,13322700,1.072489023,3951.121826,1.14196074,0.22131519,1.024217606,21.58135605,41.27840805,40.17816544,164.5827332,504.8262024,83.65980825,-116.5650512,77.59857054,1.311916947,0.001940162,7.665817738,10554,19,1,2,1,2,0,0
DF56(6)_t09,1,1,1,413,442,13311817,13781475,150,E,45.66186905,0.456773669,0.233785525,0.390819997,0.356704175,56.95454407,0.33656171,2.097816467,0.340687007,1,52.94113541,44,13552661,1.207896113,3629.124023,2.031895399,0.325628757,3.242593765,171.6665955,45.66186905,25.89465904,130.6142883,126.5458755,11.30993247,-136.7357046,594.2612024,1.319279432,0.002008465,7.288967133,5278,20,3,4,7,8,0,0
DF56(6)_t09,1,1,1,415,418,13360075,13372126,152,E,20.65568352,0.390980422,0.146120638,0.275294125,0.448902547,41,0.416939259,1.533960819,0.444644243,1,9.414213181,10,13372121,1.039625883,3635.345215,1.338921547,0.460778594,1.407991886,13.25513554,20.65568352,40.40764618,53.49015427,119.3503265,75.96375653,-90,70.75113055,1.321738362,0.002145412,7.799313068,5278,5,3,4,4,5,0,0
DF56(6)_t09,1,1,1,416,467,13363480,14134170,2151,E,123.8291473,0.417128056,0.500568271,0.452191472,0.571257472,66.94117737,0.591578305,2.277946949,0.563190103,1,75.69848633,68,13724752,1.182211757,4734.741699,2.172230482,0.542405963,3.70596838,280.5361938,123.8291473,248.3620605,163.4088135,138.5235748,21.44773633,162.6459754,638.6746985,1.104983211,0.002128076,10.07589149,0,2,2,3,8,9,0,0
DF56(6)_t09,1,1,1,416,508,13363480,14748217,2152,E,15.60196018,0.838018298,0.186127886,0.956293941,0.114568725,163.0686951,0.177839473,5.301286221,0.125344113,1,162.3086548,131,13989612,1.097431779,4678.582031,5.301286221,0.125344113,22.0725441,3582.564941,15.60196018,0.687392116,58.8273468,8.372916222,-45,146.9441772,4376.238566,1.102924109,0.002197029,10.27898026,73710,20,2,3,5,6,0,0
DF56(6)_t09,1,1,1,418,437,13372126,13637046,2153,E,11.18807888,0.489855021,0.163280696,0.441602737,0.200039849,63.95652008,0.190185085,2.393486738,0.206614286,1,23.65685272,23,13504585,1.05796659,3624.117188,2.237529278,0.129203215,3.93212533,93.02171326,11.18807888,2.459691048,48.13041306,38.45405197,-15.2551187,172.8749837,214.1592912,1.321436644,0.002221289,8.050210953,162650,4,3,4,4,5,0,0
DF56(6)_t09,1,1,1,419,435,13592323,13375571,159,E,81.7277832,0.369865865,0.851191401,0.384726554,0.935407102,57.4736824,0.908978701,2.067203283,0.915586412,1,19.65685272,19,13483947,1.066042542,4776.691406,1.89625299,0.944118738,2.824115276,55.51321793,81.7277832,344.9354858,55.68286133,61.9425354,-7.125016349,167.4711923,134.8876686,1.111275196,0.001960264,9.363574982,5278,8,1,2,8,9,0,0
DF56(6)_t09,1,1,1,420,429,13386485,13494831,2154,E,4.081249237,0.821152627,0.164518535,0.958169997,0.069265388,139.969696,0.096721694,4.805584908,0.067955472,1,36.55635071,33,13494847,1.099718928,4121.477051,4.805584908,0.067955472,18.13770866,663.0484619,4.081249237,0.182554603,16.1239109,2.792787552,-60.64224646,90,753.7272135,1.11751461,0.001668411,6.876319408,63204,13,2,3,10,11,0,0
DF56(6)_t09,1,1,1,421,428,13494700,13398358,156,E,40.34923935,0.336470604,0.352179378,0.244313747,0.640985787,36.70000076,0.589470387,1.338235259,0.630239904,1,11.07106781,10,13446531,1.107106805,4054.289551,1.219433427,0.656798303,1.167901158,12.92991257,40.34923935,124.6903076,75.83564758,203.993927,53.13010235,-165.9637565,68.69862335,1.103250384,0.001622108,6.576496124,5278,12,2,3,1,2,0,0
DF56(6)_t09,1,1,1,421,458,13398358,13976337,2155,E,20.76048279,0.621668279,0.387789637,0.665669739,0.375840008,99.44068146,0.415563315,3.48259902,0.355573922,1,69.1837616,59,13639172,1.141546726,4026.402832,3.462745428,0.365354389,9.41740036,651.531189,20.76048279,3.961296082,58.77100754,19.60568428,-52.43140797,156.2505055,1063.207354,1.100828171,0.001706698,6.871852398,26370,3,2,3,1,2,0,0
DF56(6)_t09,1,1,1,422,436,13409759,13614499,2156,E,8.35574913,0.643407762,0.369421124,0.737254858,0.285207629,110,0.348076165,3.68998003,0.302772254,1,34.21319962,29,13554275,1.101361871,3802.726563,3.469593287,0.27489382,9.454684258,323.4750061,8.35574913,1.056457639,28.9492054,9.619212151,45,-114.4439548,385.5695144,1.123132706,0.001641011,6.240317822,59817,13,3,4,2,3,0,0
DF56(6)_t09,1,1,1,422,452,13409759,13927565,2157,E,15.62636662,0.475222856,0.319929212,0.602049887,0.233026132,86.09091187,0.224870339,3.000579834,0.199973226,1,47.97056961,44,13662636,1.115594625,3787.40625,2.966748714,0.189796627,6.91275835,331.6089478,15.62636662,2.557090044,55.51539993,25.22969055,-14.03624347,-167.1957339,526.3473612,1.12672925,0.001614482,6.114699841,243,2,2,3,2,3,0,0
DF56(6)_t09,1,1,1,423,515,13419762,14900932,2158,E,17.56022644,0.793819666,0.220696703,0.903529406,0.187767267,139.3600006,0.234170079,4.870748043,0.195264906,1,136.0121918,125,14166366,1.105205894,3653.9646,4.870748043,0.195264906,18.63293266,2534.305908,17.56022644,1.256884813,58.39647293,9.845896721,0,-176.2482709,3185.473927,1.275668383,0.002178332,7.959548473,28156,13,1,2,7,8,0,0
DF56(6)_t09,1,1,1,424,488,13423474,14459115,153,E,67.26091766,0.429728061,0.25049755,0.433523089,0.259833246,62.82795715,0.247687116,2.216002703,0.249275655,1,104.0121918,93,13977417,1.146039844,4586.579102,2.189713478,0.241209969,3.765862465,391.6956177,67.26091766,24.25307655,220.9580231,184.3296356,13.44861505,-155.8977655,1375.981854,1.120046139,0.001986234,9.110020638,5278,11,2,3,5,6,0,0
DF56(6)_t09,1,1,1,425,521,13465620,14982920,154,E,22.92724228,0.8248263,0.180440396,0.869754493,0.240607128,136.6299286,0.288865328,4.756886959,0.263946921,1,138.4264221,127,14224271,1.096414685,4747.62207,4.743397236,0.265851736,17.67131424,2446.176758,22.92724228,3.100733519,62.66717529,11.14092064,4.537772508,-175.3141002,3880.859917,1.303479671,0.001529345,7.260750771,5278,8,2,3,3,4,1,1
